"DLN","YEAR","CASE #","ROAD SYSTEM CODE","COUNTY","MUNICIPALITY","CRASH DATE","DEPARTMENT NAME","DEPARTMENT #","STATION","LOCATION","ROUTE","SRI","MILEPOST","CROSS STREET","IS RAMP?","RAMP ROUTE","STATE","FIRST EVENT CODE","SECOND EVENT CODE","THIRD EVENT CODE","FOURTH EVENT CODE","MOST HARMFUL EVENT CODE","OTHER PROPERTY DAMAGE","SEVERITY RATING"
"17901061","2017","B080-2017-00052A","01","14","27","2017-01-09 ","NEW JERSEY STATE POLICE","02","NETCONG - SQUAD","I-80","80  ","00000080__","24.600 ","","","","PA","26","06","46","","","15 FEET ON NJDOT GUARD RAIL.","2"
"17901061","2017","B080-2017-00052A","01","14","27","2017-01-09 ","NEW JERSEY STATE POLICE","02","NETCONG - SQUAD","I-80","80  ","00000080__","24.600 ","","","","PA","26","06","46","","","15 FEET ON NJDOT GUARD RAIL.","2"
"17146377","2017","17-00218","02","02","17","2017-01-04 ","FAIR LAWN PD","01","3206","NJ 208","208 ","00000208__","","ROUTE 507 / MAPLE AVE","","","NY","39","48","","","48","CONCRETE BARRIER","1"
"17902397","2017","B060-2017-00157A","01","07","22","2017-01-11 ","NEW JERSEY STATE POLICE","02","TOTOWA-SUB - SQ","I-280","280 ","00000280__","8.100  ","","","","NJ","26","06","48","05","48","","1"
"17100744","2017","17-2139-AC","02","11","07","2017-01-20 ","LAWRENCE TWP PD","01","","US 1","1   ","00000001__","5.220  ","US 1 BUSINESS","","","NJ","26","48","","","48","","1"
"17104198","2017","17-1296","02","09","07","2017-01-19 ","KEARNY PD","01","2ND PCT","US 1 TRUCK","1   ","00000001T_","0.710  ","JACOBUS AVE","","","NJ","26","48","","","26","","1"
"17188254","2017","17-02598","02","06","10","2017-01-28 ","MILLVILLE PD","01","","NJ 47","47  ","00000047__","","MULBERRY STREET","","","NJ","26","05","56","50","26","232 NORTH 2ND STREET MILLVILLE, NJ 08332 (BRICK BARRIER IN FRONT OF RESIDENCE)","1"
"17110165","2017","17-00861","02","11","14","2017-01-10 ","PRINCETON PD","01","","US 206","206 ","00000206__","55.400 ","JEFFERSON RD","","","NJ","69","69","","","69","","1"
"17102111","2017","17-00560","02","20","07","2017-01-15 ","HILLSIDE PD","01","","US 22","22  ","00000022__","","","","","NJ","26","56","46","","46","","1"
"17113201","2017","17-006168","02","20","04","2017-01-19 ","ELIZABETH PD","01","","US 1","1   ","00000001__","","","","","NJ","46","","","","","","1"
"17502028","2017","SC-2017-00234","02","17","12","2017-01-07 ","SALEM PD","01","","NJ 49","49  ","00000049__","","","","","NJ","48","69","","","48","","1"
"17117250","2017","2017-00000530","02","15","06","2017-01-03 ","BRICK TWP PD","01","BRICK P.D.","NJ 70","70  ","00000070__","","","T","CR 630","NJ","06","56","50","56","50","""""NO TURNS""""/ """"DO NOT ENTER"""" SIGN WITH POST. (STATE OF NJ)","1"
"17900812","2017","B020-2017-00026A","01","21","06","2017-01-11 ","NEW JERSEY STATE POLICE","02","HOPE - SQUAD 1","I-80","80  ","00000080__","13.500 ","","","","NJ","05","46","","","46","APPROXIMATELY 25 FEET OF GUARDRAIL.","1"
"17107661","2017","17016691","02","18","09","2017-01-22 ","GREEN BROOK PD","01","","US 22","22  ","00000022__","42.250 ","ROUTE 529 / WASHINGTON AVE","","","NJ","48","","","","48","JERSEY BARRIER","1"
"17119850","2017","1701021532","02","04","08","2017-01-02 ","CAMDEN COUNTY METRO POLICE","01","METRO PLT. 4 D?","US 30","30  ","00000030__","","MEMORIAL","","","PA","69","46","","","","GUARD RAIL","2"
"17901361","2017","B060-2017-00186A","01","14","33","2017-01-16 ","NEW JERSEY STATE POLICE","02","TOTOWA-SUB - SQ","I-287","287 ","00000287__","53.800 ","","F","HAMBURG TPKE","NJ","05","56","46","","","","1"
"17104395","2017","17-02733","02","15","07","2017-01-18 ","TOMS RIVER PD","01","DISTRICT ONE","NJ 37","37  ","00000037__","","","T","NJ 166","NJ","26","56","59","","26","","1"
"17118121","2017","P1702865817-4207","02","07","14","2017-01-26 ","NEWARK PD","01","3RD PREC","US 1","1   ","00000001__","48.900 ","I- 78 W","","","NJ","48","","","","","","2"
"17101535","2017","17-02172","02","11","14","2017-01-21 ","PRINCETON PD","01","","NJ 27","27  ","00000027__","2.910  ","CR 605 / RIVER RD","","","NJ","05","61","52","59","52","SEE NARRATIVE FOR INFORMATION REGARDING DAMAGED PROPERTY","3"
"17103782","2017","17-03781","02","12","14","2017-01-17 ","NEW BRUNSWICK PD","01","","NJ 18","18  ","00000018__","","NJ 172 / GEORGE ST","","","NJ","48","48","","","48","","1"
"17901359","2017","B060-2017-00184A","01","02","33","2017-01-16 ","NEW JERSEY STATE POLICE","02","TOTOWA-SUB - SQ","I-287","287 ","00000287__","66.700 ","","F","NJ 17","NJ","05","56","46","","46","DOT GUARDRAIL, DOT CONCRETE CURB","1"
"17901530","2017","B020-2017-00019A","01","21","11","2017-01-11 ","NEW JERSEY STATE POLICE","02","HOPE - SQUAD 4","I-80","80  ","00000080__","12.100 ","","","","NY","06","46","","","46","10 FEET OF GUARDRAIL DAMAGE","1"
"17109276","2017","I-2017-001357","02","07","01","2017-01-12 ","BELLEVILLE PD","01","PATROL","NJ 21","21  ","00000021__","7.200  ","","","","NJ","05","54","","","54","LIGHT POLE","1"
"17300228","2017","17000241","02","11","11","2017-01-06 ","TRENTON PD","01","TRENTON","NJ 29","29  ","00000029__","5.450  ","PARKSIDE AVE","","","NJ","26","05","41","","","","1"
"17502400","2017","17TF01294","02","13","36","2017-01-23 ","TINTON FALLS PD","01","","NJ 18","18  ","00000018__","15.010 ","CR 38 / WAYSIDE RD","","","NJ","06","46","","","46","GUARDRAIL LOCATED IN THE MEDIAN OF ROUTE 18","1"
"17117694","2017","1701100841","02","04","08","2017-01-10 ","CAMDEN COUNTY METRO POLICE","01","PATROL 2D-1P D?","US 130","130 ","00000130__","","SOUTH PARK DRIVE","","","NJ","26","48","","","48","","1"
"17900440","2017","C020-2017-00008A","01","11","03","2017-01-04 ","NEW JERSEY STATE POLICE","02","BORDENTOWN - SQ","I-295","295 ","00000295__","58.000 ","","","","NJ","46","46","","","","NJDOT GUARDRAIL","1"
"17109834","2017","17-01641","02","16","07","2017-01-08 ","PASSAIC PD","01","","NJ 21","21  ","00000021__","","","T","STATE STREET","NJ","46","","","","46","STATE STREET GUARD RAIL FRONT","1"
"17103688","2017","2017-00102","02","02","33","2017-01-02 ","MAHWAH TWP PD","01","","NJ 17","17  ","00000017__","","","","MACARTHUR BLVD","NJ","46","56","06","","","","1"
"17501124","2017","BS-17-006886","02","02","60","2017-01-29 ","BERGEN CO SHERIFFS DEPT","05","PARAMUS","NJ 4","4   ","00000004__","","","","","NJ","69","","","","","","1"
"17319114","2017","2017000363","02","16","02","2017-01-03 ","CLIFTON PD","01","","NJ 161","161 ","00000161__","","STONY HILL RD","","","NJ","69","","","","","UTILITY WIRES, ELECTRICAL COMPONENTS AND SIDING WERE PULLED OFF OF A RESIDENCE ?","1"
"17106418","2017","P17024844","02","07","14","2017-01-23 ","NEWARK PD","01","NORTH","NJ 21","21  ","00000021__","","","","","PA","29","26","","","","","2"
"17210968","2017","I-2017-001413","02","02","45","2017-01-24 ","PALISADES PARK PD","01","275 BROAD AVEN?","US 46","46  ","00000046__","","EAST HOMESTEAD AVENUE","","","NJ","26","46","","","26","THE GUARDRAIL WAS STRUCK JUST PRIOR TO THE 6TH STREET EXIT RAMP. NJDOT NOTIFIED","2"
"17210968","2017","I-2017-001413","02","02","45","2017-01-24 ","PALISADES PARK PD","01","275 BROAD AVEN?","US 46","46  ","00000046__","","EAST HOMESTEAD AVENUE","","","NJ","26","46","","","26","THE GUARDRAIL WAS STRUCK JUST PRIOR TO THE 6TH STREET EXIT RAMP. NJDOT NOTIFIED","2"
"17900047","2017","B130-2017-00036A","01","18","20","2017-01-04 ","NEW JERSEY STATE POLICE","02","SOMERVILLE - SQ","I-78","78  ","00000078__","37.500 ","","F","CR 651","NJ","06","46","","","","","1"
"17116990","2017","17-00911","02","15","07","2017-01-07 ","TOMS RIVER PD","01","DISTRICT ONE","NJ 37","37  ","00000037__","5.900  ","HOSPITAL DR","","","NJ","26","48","","","26","","2"
"17104211","2017","17-000578","02","20","04","2017-01-02 ","ELIZABETH PD","01","","US 1","1   ","00000001__","","JULIA ST","","","NJ","54","","","","","","1"
"17112860","2017","P1700367617-0636","02","07","14","2017-01-04 ","NEWARK PD","01","E/","NJ 21","21  ","00000021__","2.330  ","RAYMOND BLVD","","","","69","","","","","","1"
"17107305","2017","17-02870","02","06","10","2017-01-31 ","MILLVILLE PD","01","","NJ 55","55  ","00000055__","","NORTH SECOND STREET","","","NJ","59","","","","59","RT. 55 METAL FENCE ACROSS THE STREET FROM 202 OLD BRIDGE ROAD.","4"
"17903329","2017","A310-2017-00232A","01","04","08","2017-01-30 ","NEW JERSEY STATE POLICE","02","BELLMAWR - SQUA","I-676","676 ","00000676__","2.100  ","","","","MD","06","48","","","48","MINOR DAMAGE TO GUARDRAIL FACE (DOT ON SCENE)","2"
"17900013","2017","B060-2017-00020A","01","16","08","2017-01-03 ","NEW JERSEY STATE POLICE","02","TOTOWA-SUB - SQ","I-80","80  ","00000080__","58.700 ","","","","IN","06","48","26","","26","","2"
"17101214","2017","17-03466","02","20","13","2017-01-25 ","RAHWAY PD","01","","US 1","1   ","00000001__","38.780 ","ROUTE 514 / LAWRENCE ST","","","NJ","56","54","","","54","LIGHT POLE.","1"
"17901832","2017","A310-2017-00044A","02","04","15","2017-01-07 ","NEW JERSEY STATE POLICE","02","BELLMAWR - SQUA","NJ 42","42  ","00000042__","7.000  ","","F","SICKLERVILLE ROAD","NJ","05","56","46","","46","","1"
"17103929","2017","I-2017-005064","02","12","21","2017-01-23 ","SOUTH BRUNSWICK TWP PD","01","1221","US 1","1   ","00000001__","16.470 ","PROMENADE BOULEVARD","","","PA","48","","","","","","1"
"17107084","2017","I-2017-01304","02","02","25","2017-01-31 ","HASBROUCK HEIGHTS PD","01","MUNICIPAL","NJ 17","17  ","00000017__","","","T","US 46","NJ","06","47","","","","DAMAGE TO GUARD RAIL","1"
"17116058","2017","17-03049","02","16","07","2017-01-14 ","PASSAIC PD","01","","NJ 21","21  ","00000021__","","","F","NJ 21","PA","47","","","","47","HEAVY DAMAGE TO GUARD RAIL","3"
"17101599","2017","170005522","02","04","27","2017-01-20 ","PENNSAUKEN TWP PD","01","6TH","US 130","130 ","00000130__","","CR 628","","","NJ","26","48","","","48","","1"
"17121978","2017","17-0139","01","14","33","2017-01-16 ","RIVERDALE PD","01","","I-287","287 ","00000287__","","","","","NJ","46","","","","46","RAMP D GUARDRAIL","1"
"17104936","2017","17-00504","02","16","07","2017-01-03 ","PASSAIC PD","01","","NJ 21","21  ","00000021__","","","","","NJ","06","48","48","","48","SIDE SCRAPES TO CEMENT GUARD RAIL DIVIDER.","2"
"17116279","2017","2017001455","02","16","14","2017-01-10 ","WAYNE PD","01","","US 202","202 ","00000202__","63.330 ","MEADOW RD","","","NJ","48","","","","","","1"
"17131976","2017","2017-00002829","02","01","08","2017-01-15 ","EGG HARBOR TWP PD","01","EHTPD HQ","US 40","40  ","00000040__","54.910 ","FERNWOOD AVE","","","","05","56","62","50","62","FIRE HYDRANT AND PEDESTRIAN SIGN ON NORTHWEST CORNER","1"
"17900854","2017","B130-2017-00011A","01","18","01","2017-01-03 ","NEW JERSEY STATE POLICE","02","SOMERVILLE - SQ","I-78","78  ","00000078__","31.300 ","","T","I-287","VA","26","46","","","46","","3"
"17130436","2017","17005385","02","12","15","2017-01-24 ","NORTH BRUNSWICK TWP PD","01","","US 1","1   ","00000001__","26.420 ","","T","RYDERS LANE","NJ","56","50","","","56","D.O.T NO TURNS SIGN. AT THE BAS OF THE RAMP LEADING TO RYDERS LA. FROM 1 NORTH.","1"
"17900661","2017","B060-2017-00140A","01","02","23","2017-01-12 ","NEW JERSEY STATE POLICE","02","TOTOWA-SUB - SQ","I-80","80  ","00000080__","66.500 ","","","","NJ","26","46","","","46","","2"
"17900944","2017","B130-2017-00216A","02","07","12","2017-01-16 ","NEW JERSEY STATE POLICE","02","SOMERVILLE - SQ","NJ 24","24  ","00000024__","7.000  ","","T","7A: MAIN ST (CHATHAM)","NJ","06","56","46","","56","","1"
"17101012","2017","2017002558","02","16","02","2017-01-16 ","CLIFTON PD","01","","NJ 21","21  ","00000021__","","","T","RANDOLPH AVE","NJ","48","","","","","","1"
"17900975","2017","C060-2017-00054A","01","11","03","2017-01-07 ","NEW JERSEY STATE POLICE","02","HAMILTON-SUB -","I-195","195 ","00000195__","1.800  ","","F","CR 524","NJ","46","","","","46","","1"
"17105154","2017","2017000255","02","16","02","2017-01-02 ","CLIFTON PD","01","","NJ 21","21  ","00000021__","","LEXINGTON AVE","","","","48","","","","","","1"
"17109159","2017","P1702893317-4267","02","07","14","2017-01-26 ","NEWARK PD","01","5TH PCT","US 22","22  ","00000022__","","","","","NJ","48","","","","","","2"
"17900942","2017","B130-2017-00214A","01","18","01","2017-01-16 ","NEW JERSEY STATE POLICE","02","SOMERVILLE - SQ","I-287","287 ","00000287__","22.200 ","","","","NJ","05","29","","","29","","1"
"17129985","2017","17001951","02","12","15","2017-01-10 ","NORTH BRUNSWICK TWP PD","01","","US 1","1   ","00000001__","26.420 ","CR 617 / RYDERS LANE","","","NJ","46","","","","46","GUARD RAIL","1"
"17901819","2017","A140-2017-00016A","01","08","09","2017-01-07 ","NEW JERSEY STATE POLICE","02","WOODSTOWN - SQU","I-295","295 ","00000295__","11.200 ","","","","NJ","06","46","","","46","GUARDRAIL MP 11.2
NJ DOT 
1035 PARKWAY AVE 
TRENTON NJ 08625","1"
"17143253","2017","2017-00089","02","13","52","2017-01-07 ","WALL TWP PD","01","PATROL","NJ 18","18  ","00000018__","7.190  ","MARCONI RD","","","NJ","26","46","","","26","","1"
"17110145","2017","17-01027","02","15","07","2017-01-08 ","TOMS RIVER PD","01","DISTRICT ONE","NJ 166","166 ","00000166__","3.460  ","HILLTOP RD","","","NJ","05","54","","","54","","1"
"17900899","2017","B130-2017-00130A","02","12","05","2017-01-10 ","NEW JERSEY STATE POLICE","02","SOMERVILLE - SQ","NJ 440","440 ","00000440__","0.700  ","","","","NJ","06","48","05","58","48","","1"
"17902383","2017","A100-2017-00030A","02","06","10","2017-01-23 ","NEW JERSEY STATE POLICE","02","PORT NORRIS - S","NJ 55","55  ","00000055__","21.800 ","","","","NJ","08","05","46","46","46","GUARDRAIL - NJ DOT - 153 HALSEY ST, NEWARK, NJ 07102 - (973-877-1500)","1"
"17535018","2017","2017-01102","02","03","05","2017-01-29 ","BURLINGTON CITY PD","01","900","US 130","130 ","00000130__","46.450 ","CR 670 / E FEDERAL ST / JACKSONVILL","","","NJ","26","56","54","","26","","2"
"17901831","2017","A140-2017-00055A","01","17","13","2017-01-23 ","NEW JERSEY STATE POLICE","02","WOODSTOWN - SQU","I-295","295 ","00000295__","1.200  ","","","","NJ","46","46","","","","GUARD RAIL - NJDOT 1035 PARKWAY AVE., TRENTON, NJ 08625","1"
"17903469","2017","A310-2017-00220A","01","04","04","2017-01-28 ","NEW JERSEY STATE POLICE","02","BELLMAWR - SQUA","I-295","295 ","00000295__","26.700 ","","","","PA","46","","","","46","GUARDRAIL - 1 EXECUTIVE PLAZA CHERRY HILL NJ","3"
"17503137","2017","17001459","02","20","09","2017-01-11 ","LINDEN PD","01","LINDEN","US 1","1   ","00000001__","40.740 ","CR 615 / STILLES AVE","","","NJ","05","52","54","","52","UTILITY POLE # 63061LD AND TRAFFIC LIGHT POLE","3"
"17101791","2017","2017-585","02","03","18","2017-01-20 ","MANSFIELD TWP PD (BURLINGTON)","01","330","US 206","206 ","00000206__","32.280 ","WHITE PINE RD","","","NJ","50","","","","50","","1"
"17902112","2017","A310-2017-00186A","02","08","02","2017-01-24 ","NEW JERSEY STATE POLICE","02","BELLMAWR - SQUA","NJ 42","42  ","00000042__","13.100 ","","","","NJ","05","48","","","48","","2"
"17134485","2017","17-000056","02","15","05","2017-01-07 ","BERKELEY TWP PD","01","HIGHWAY","US 9","9   ","00000009__","84.170 ","CUTLASS WAY","","","NJ","46","","","","46","","1"
"17946175","2017","C040-2017-00004A","02","10","08","2017-01-05 ","NEW JERSEY STATE POLICE","02","KINGWOOD - SQUA","NJ 31","31  ","00000031__","13.000 ","","","","NJ","05","52","69","","52","UTILITY POLE-POLE#6095303501-1000 S Lenola Road
NJ DOT BOX- MINOR DAMGE","1"
"17367552","2017","I-2017-000265","02","12","20","2017-01-08 ","SOUTH AMBOY PD","01","11-17","US 9","9   ","00000009__","130.330","NJ 35","","","NJ","46","46","","","46","V-1 STRUCK METAL GUARD RAIL ON U.S. 9 AND STATE ROUTE 35 NORTHBOUND NEAR APPROX?","1"
"17901274","2017","C060-2017-00036A","01","11","07","2017-01-06 ","NEW JERSEY STATE POLICE","02","HAMILTON-SUB -","I-95 MERCER COUNTY","95  ","00000095M_","8.600  ","","","","NJ","46","","","","46","","1"
"17100334","2017","17-700","02","11","07","2017-01-08 ","LAWRENCE TWP PD","01","","US 1","1   ","00000001__","5.430  ","CARNEGIE RD","","","DE","48","","","","48","","1"
"17901736","2017","B060-2017-00240A","01","02","33","2017-01-21 ","NEW JERSEY STATE POLICE","02","TOTOWA-SUB - SQ","I-287","287 ","00000287__","66.700 ","","T","NJ 17","NJ","05","48","06","56","48","","1"
"17103898","2017","I-2017-000515","02","11","12","2017-01-07 ","ROBBINSVILLE TWP PD","01","","US 130","130 ","00000130__","62.320 ","SHARON RD","","","NJ","05","46","","","46","","1"
"17900201","2017","C060-2017-00003A","01","11","03","2017-01-01 ","NEW JERSEY STATE POLICE","02","HAMILTON-SUB -","I-295","295 ","00000295__","63.000 ","","","","NJ","06","47","46","","","","2"
"17179777","2017","17-0101","02","14","15","2017-01-23 ","KINNELON BORO PD","01","","NJ 23","23  ","00000023__","14.500 ","MORSE AVE","","","CA","05","47","50","69","47","GUARDRAIL, AND ALL TURNS RIGHT LANE SIGN","2"
"17502889","2017","17002158","02","12","19","2017-01-30 ","SAYREVILLE PD","01","SAYREVILLE","US 9","9   ","00000009__","127.940","","","","NJ","26","48","","","48","","2"
"17900372","2017","C060-2017-00011A","01","11","03","2017-01-03 ","NEW JERSEY STATE POLICE","02","HAMILTON-SUB -","I-295","295 ","00000295__","59.100 ","","","","IN","46","","","","46","USDOT GUARDRAIL AND ROADSIDE SIGN","1"
"17901565","2017","B130-2017-00091A","01","12","05","2017-01-07 ","NEW JERSEY STATE POLICE","02","SOMERVILLE - SQ","I-287","287 ","00000287__","2.800  ","","","","NJ","06","46","","","46","","1"
"17901376","2017","B060-2017-00243A","01","02","33","2017-01-21 ","NEW JERSEY STATE POLICE","02","TOTOWA-SUB - SQ","I-287","287 ","00000287__","67.500 ","","","","NY","06","24","48","","","","1"
"17903190","2017","B080-2017-00229A","01","14","24","2017-01-27 ","NEW JERSEY STATE POLICE","02","NETCONG - SQUAD","I-287","287 ","00000287__","36.600 ","","","","NJ","05","46","","","46","APPROXIMATELY 12FT OF GUARDRAIL DAMAGE","1"
"17300077","2017","17000626","02","11","11","2017-01-17 ","TRENTON PD","01","TRENTON","US 1","1   ","00000001__","2.460  ","CR 622 / OLDEN AVE","","","NJ","46","","","","","MERCER COUNTY OF 640 S BROAD ST, TRENTON NJ 08611 METAL GUARD RAIL","1"
"17141368","2017","2017-00475","02","08","01","2017-01-14 ","CLAYTON PD","01","","NJ 47","47  ","00000047__","60.160 ","SIENNA DR","","","NJ","52","61","54","26","","UTLITY POLE #BT93CL, MAILBOX (1015 N DELSEA DR.), PARKING SIGN, & METAL POLE.","1"
"17146353","2017","17-00716","02","02","17","2017-01-12 ","FAIR LAWN PD","01","3202","NJ 208","208 ","00000208__","2.480  ","McBRIDE AVE","","","NJ","26","48","26","","26","","1"
"17101416","2017","17008301","02","18","06","2017-01-11 ","BRIDGEWATER TWP PD","01","HQ","US 22","22  ","00000022__","34.200 ","","T","US 202/206","NJ","56","06","50","","50","STATE OF NJ 'NO TURN SIGN'","1"
"17901207","2017","B130-2017-00205A","01","18","01","2017-01-13 ","NEW JERSEY STATE POLICE","02","SOMERVILLE - SQ","I-287","287 ","00000287__","22.000 ","","","","NJ","05","49","48","","48","NJDOT CONSTRUCTION SAND BARREL AND 100 FT OF NJDOT CONCRETE BARRIER DAMAGED","1"
"17123186","2017","17-01372","02","13","28","2017-01-16 ","MARLBORO TWP PD","01","","NJ 79","79  ","00000079__","4.680  ","INVERNESS DR / RYAN RD","","","NJ","41","","","","","CENTER DIVIDER NJ DOT","1"
"17900006","2017","A100-2017-00002A","02","06","14","2017-01-02 ","NEW JERSEY STATE POLICE","02","PORT NORRIS - S","NJ 55","55  ","00000055__","34.200 ","","","","NJ","05","46","15","45","46","GUARDRAIL FACE - NJDOT","1"
"17900060","2017","A100-2017-00010A","02","06","14","2017-01-07 ","NEW JERSEY STATE POLICE","02","PORT NORRIS - S","NJ 55","55  ","00000055__","33.300 ","","","","NJ","06","54","54","","54","2 GUARDRAIL POSTS - NJDOT","1"
"17900075","2017","A310-2017-00011A","01","04","08","2017-01-03 ","NEW JERSEY STATE POLICE","02","BELLMAWR - SQUA","I-676","676 ","00000676__","0.500  ","","T","COLLINGS AVE","NJ","06","50","58","","50","TRAFFIC SIGN (DOT ON SCENE)","1"
"17128151","2017","I-2017-02296","02","05","06","2017-01-19 ","MIDDLE TWSP PD","01","GREEN CREEK","NJ 47","47  ","00000047__","6.800  ","LOMURNO LANE","","","NJ","05","39","54","11","11","DAMAGE TO HOUSE DRAIN VENT STACK PIPE, AT 410 AND 412 RTE 47 SOUTH.","5"
"17117849","2017","17010702","02","10","09","2017-01-22 ","FLEMINGTON PD","01","","US 202","202 ","00000202__","11.220 ","REAVILLE AVE","","","NJ","69","","","","69","CROSSING SIGNAL POLE AND FIXTURE - NJ DOT","1"
"17106774","2017","2017-002730","02","08","11","2017-01-22 ","MONROE TWP PD (GLOUCESTER)","01","TRAFFIC UNIT","US 322","322 ","00000322__","30.110 ","ROUTE 538 / COLES MILL RD","","","NJ","05","69","54","","54","STRUCK BUILDING BELONGING TO 3570 S BLACK HORSE PIKE AND STRUCK A BILLBOARD SIG?","4"
"17901275","2017","C060-2017-00047A","01","11","03","2017-01-07 ","NEW JERSEY STATE POLICE","02","HAMILTON-SUB -","I-295","295 ","00000295__","61.500 ","","","","NJ","06","46","","","46","5 FEET OF GUARDRAIL.","1"
"17111496","2017","I-2017-000901","02","02","34","2017-01-30 ","MAYWOOD PD","01","","NJ 17","17  ","00000017__","10.500 ","","","","IN","13","05","46","","46","GUARDRAIL DAMAGE FROM IMPACT. DOT CONTACTED AND ADVISED TO REPOND","1"
"17900584","2017","A310-2017-00017A","01","04","04","2017-01-03 ","NEW JERSEY STATE POLICE","02","BELLMAWR - SQUA","I-295","295 ","00000295__","27.100 ","","","","NJ","05","48","15","06","48","","2"
"17900311","2017","A140-2017-00026A","02","17","09","2017-01-08 ","NEW JERSEY STATE POLICE","02","WOODSTOWN - SQU","NJ 45","45  ","00000045__","12.000 ","","","","NJ","06","59","69","","69","RESIDENCE 1065 RT. 45 PILESGROVE - PROP OWNER ON SCENE AND AWARE OF DAMAGE.","1"
"17903537","2017","B130-2017-00381A","01","18","02","2017-01-30 ","NEW JERSEY STATE POLICE","02","SOMERVILLE - SQ","I-287","287 ","00000287__","30.000 ","","T","I-78","MI","05","46","43","","43","APPROXIMATELY 20 FEET OF NJ DOT GUARDRAIL (TRENTON, NJ).","1"
